日期,縣市,住宅部門售電量(度),住宅部門用電佔比(%),服務業部門售電量(度),服務業部門用電佔比(%),機關用電售電量(度),機關用電用電佔比(%),農林漁牧售電量(度),農林漁牧用電佔比(%),合計售電量(度),縣市用電佔比(%)
2013年01月,合計,2981530684,0.4582,2669397016,0.4102,655891838,0.1008,200599844,0.0308,6507419382,100
2012年12月,新北市,530160595,0.5369,387118091,0.392,68586431,0.0695,1558129,0.0016,987423246,15.289981494101
2012年12月,台北市,352192158,0.3426,558799191,0.5436,115706967,0.1126,1257323,0.0012,1027955639,15.917614620415
2012年12月,桃園市,302766909,0.5118,237408411,0.4013,49371170,0.0835,2061050,0.0035,591607540,9.160882504047
2012年12月,台中市,376395543,0.4619,360706475,0.4426,65598866,0.0805,12235111,0.015,814935995,12.619063135189
2012年12月,台南市,249647181,0.4978,175819576,0.3506,50289124,0.1003,25741046,0.0513,501496927,7.7655440706311
2012年12月,高雄市,341701341,0.4536,307655320,0.4084,84320555,0.1119,19658089,0.0261,753335305,11.665193136746
2012年12月,宜蘭縣,54258378,0.5073,35542258,0.3323,12514473,0.117,4644237,0.0434,106959346,1.6562364999873
2012年12月,新竹縣,73978900,0.5337,51159674,0.3691,12236541,0.0883,1227170,0.0089,138602285,2.1462188390591
2012年12月,苗栗縣,56839394,0.5155,37262595,0.3379,14390464,0.1305,1771983,0.0161,110264436,1.7074149233646
2012年12月,彰化縣,152432034,0.4928,94146225,0.3044,31494202,0.1018,31258309,0.1011,309330770,4.7899031828708
2012年12月,南投縣,65281218,0.5323,37289948,0.304,13094742,0.1068,6982394,0.0569,122648302,1.8991757338706
2012年12月,雲林縣,82600683,0.5024,40335437,0.2453,17620642,0.1072,23845133,0.145,164401895,2.5457188113892
2012年12月,嘉義縣,56015209,0.501,24213117,0.2166,15271985,0.1366,16298343,0.1458,111798654,1.7311718735103
2012年12月,屏東縣,105321531,0.4566,53719605,0.2329,21613211,0.0937,49994092,0.2168,230648439,3.5715286005666
2012年12月,台東縣,26606969,0.5016,16195635,0.3053,7890703,0.1487,2354926,0.0444,53048233,0.82143751846082
2012年12月,花蓮縣,42502653,0.4682,32213648,0.3549,13820348,0.1523,2233954,0.0246,90770603,1.4055581997898
2012年12月,基隆市,50352541,0.5678,29111439,0.3283,9211304,0.1039,11483,0.0001,88686767,1.373290563793
2012年12月,新竹市,61173179,0.4252,63494230,0.4414,18614497,0.1294,580781,0.004,143862687,2.2276747391074
2012年12月,嘉義市,34702924,0.465,31758668,0.4256,7577844,0.1015,586867,0.0079,74626303,1.1555680874088
2012年12月,澎湖縣,10310876,0.5247,4847083,0.2467,4133434,0.2103,359064,0.0183,19650457,0.30428200378891
2012年12月,金門縣,5180455,0.4056,3481813,0.2726,3972927,0.3111,136314,0.0107,12771509,0.19776335735744
2012年12月,連江縣,1031924,0.3276,1279397,0.4061,812547,0.2579,26210,0.0083,3150078,0.048778104546442
2012年12月,合計,3031452595,0.4694,2583557836,0.4001,638142977,0.0988,204822008,0.0317,6457975416,100
2012年11月,新北市,612545895,0.5212,487960320,0.4152,73008504,0.0621,1797921,0.0015,1175312640,15.72230931117
2012年11月,台北市,416999199,0.3385,681071518,0.5529,132320993,0.1074,1438473,0.0012,1231830183,16.478351799195
2012年11月,桃園市,277709208,0.4586,272266248,0.4496,53316128,0.088,2245784,0.0037,605537368,8.1003517491036
2012年11月,台中市,409657494,0.4474,418649887,0.4573,72614762,0.0793,14646540,0.016,915568683,12.247680778577
2012年11月,台南市,282971125,0.4955,201871589,0.3535,55456552,0.0971,30783771,0.0539,571083037,7.6394517037408
2012年11月,高雄市,494774052,0.5117,354552259,0.3667,95414033,0.0987,22112933,0.0229,966853277,12.933721430505
2012年11月,宜蘭縣,56969415,0.4671,46199699,0.3788,13394923,0.1098,5412439,0.0444,121976476,1.6316951074043
2012年11月,新竹縣,71058603,0.5189,51246084,0.3742,13221503,0.0966,1411068,0.0103,136937258,1.8318274246582
2012年11月,苗栗縣,73786385,0.5365,46095957,0.3351,15581844,0.1133,2074322,0.0151,137538508,1.8398704237306
2012年11月,彰化縣,170206426,0.5029,99621178,0.2943,32908944,0.0972,35731360,0.1056,338467908,4.5277290147075
2012年11月,南投縣,57283515,0.4846,38948821,0.3295,12939168,0.1095,9034609,0.0764,118206113,1.5812584735386
2012年11月,雲林縣,99912464,0.5046,50727041,0.2562,19704962,0.0995,27674007,0.1398,198018474,2.6489187571009
2012年11月,嘉義縣,68303395,0.5042,28930747,0.2135,17731556,0.1309,20514420,0.1514,135480118,1.8123350742742
2012年11月,屏東縣,127791819,0.4739,62444626,0.2316,24345229,0.0903,55088498,0.2043,269670172,3.6074127954417
2012年11月,台東縣,25587528,0.4637,18605346,0.3372,8364702,0.1516,2626411,0.0476,55183987,0.7382033368054
2012年11月,花蓮縣,41874718,0.4277,38787915,0.3961,14966327,0.1529,2285937,0.0233,97914897,1.3098202507252
2012年11月,基隆市,47692182,0.5202,34144985,0.3724,9838872,0.1073,11199,0.0001,91687238,1.2265120502089
2012年11月,新竹市,73846143,0.4282,76577533,0.444,21338771,0.1237,692050,0.004,172454497,2.3069461279138
2012年11月,嘉義市,40300092,0.4562,39001292,0.4415,8350935,0.0945,692915,0.0078,88345234,1.1818056301306
2012年11月,澎湖縣,13352263,0.4999,8793407,0.3292,4136865,0.1549,429167,0.0161,26711702,0.35732589506719
2012年11月,金門縣,7525872,0.4448,5129813,0.3032,4065910,0.2403,196316,0.0116,16917911,0.22631308520671
2012年11月,連江縣,1180615,0.3149,1529609,0.4079,1014710,0.2706,24733,0.0066,3749667,0.050159780794909
2012年11月,合計,3471328408,0.4644,3063155874,0.4098,704036193,0.0942,236924873,0.0317,7475445348,100
2012年10月,新北市,739531154,0.5679,484864500,0.3723,75926511,0.0583,1874583,0.0014,1302196748,15.898466879296
2012年10月,台北市,508359278,0.3699,716977341,0.5217,147282382,0.1072,1710909,0.0012,1374329910,16.779137706279
2012年10月,桃園市,393739823,0.5226,301788695,0.4006,55611193,0.0738,2222611,0.003,753362322,9.1977698015465
2012年10月,台中市,482763646,0.4762,439507569,0.4335,75699814,0.0747,15819963,0.0156,1013790992,12.377332790606
2012年10月,台南市,318727850,0.5099,219485128,0.3511,54682478,0.0875,32214711,0.0515,625110167,7.6319444824482
2012年10月,高雄市,427086227,0.4628,375243257,0.4066,98257793,0.1065,22337107,0.0242,922924384,11.267946086991
2012年10月,宜蘭縣,72234311,0.5306,45014769,0.3306,12784532,0.0939,6116168,0.0449,136149780,1.66224709997
2012年10月,新竹縣,98996102,0.5575,64199781,0.3615,12927824,0.0728,1458517,0.0082,177582224,2.1680941155412
2012年10月,苗栗縣,76206265,0.5481,46049228,0.3312,14789138,0.1064,1990528,0.0143,139035159,1.6974745742639
2012年10月,彰化縣,196158932,0.5175,113247853,0.2988,32238524,0.0851,37371499,0.0986,379016808,4.6274007195451
2012年10月,南投縣,75359963,0.5259,44758346,0.3123,13833303,0.0965,9351279,0.0653,143302891,1.749579139842
2012年10月,雲林縣,105228655,0.5209,49895519,0.247,18414018,0.0911,28484925,0.141,202023117,2.4664919793492
2012年10月,嘉義縣,68523925,0.5085,29356508,0.2178,16492717,0.1224,20394858,0.1513,134768008,1.6453771020911
2012年10月,屏東縣,122188137,0.4644,64196018,0.244,23711776,0.0901,53013547,0.2015,263109478,3.2122928643743
2012年10月,台東縣,32362888,0.5066,20675728,0.3236,8451768,0.1323,2397975,0.0375,63888359,0.7800103640975
2012年10月,花蓮縣,53753090,0.4801,40753478,0.364,15103920,0.1349,2342818,0.0209,111953306,1.3668333377444
2012年10月,基隆市,69226643,0.5923,37731655,0.3229,9901238,0.0847,10560,0.0001,116870096,1.4268622259193
2012年10月,新竹市,84387786,0.4462,81279247,0.4297,22736125,0.1202,742515,0.0039,189145673,2.3092717918173
2012年10月,嘉義市,44044640,0.466,40921023,0.433,8782408,0.0929,764355,0.0081,94512426,1.153898346583
2012年10月,澎湖縣,13566257,0.5245,7088079,0.274,4753400,0.1838,457211,0.0177,25864947,0.315784080897
2012年10月,金門縣,7623831,0.4363,5031062,0.2879,4610661,0.2639,207595,0.0119,17473149,0.21332896206365
2012年10月,連江縣,1523317,0.3546,1799905,0.4189,937041,0.2181,36217,0.0084,4296480,0.052455548735219
2012年10月,合計,3991592720,0.4873,3229864689,0.3943,727928564,0.0889,241320451,0.0295,8190706424,100
2012年09月,新北市,919292151,0.5803,588241597,0.3714,74502445,0.047,2003826,0.0013,1584040019,17.410624744726
2012年09月,台北市,631541569,0.4034,789491456,0.5043,142940730,0.0913,1630219,0.001,1565603974,17.207989042709
2012年09月,桃園市,386415032,0.5036,324323628,0.4227,53982472,0.0704,2572188,0.0034,767293320,8.4335344457321
2012年09月,台中市,527653380,0.486,470355295,0.4332,71774945,0.0661,15974345,0.0147,1085757965,11.93386799921
2012年09月,台南市,339982844,0.5264,220641237,0.3416,52597330,0.0814,32601278,0.0505,645822689,7.0984169307206
2012年09月,高雄市,581480281,0.5428,376211154,0.3512,92052872,0.0859,21453118,0.02,1071197425,11.773829051342
2012年09月,宜蘭縣,82793878,0.5194,56444036,0.3541,13146641,0.0825,7018025,0.044,159402580,1.7520381243102
2012年09月,新竹縣,97973472,0.5689,59821791,0.3473,12934218,0.0751,1499632,0.0087,172229113,1.8930181186034
2012年09月,苗栗縣,104333299,0.5912,54989442,0.3116,15021310,0.0851,2135538,0.0121,176479589,1.9397362833814
2012年09月,彰化縣,213729371,0.5372,112692953,0.2833,31247930,0.0785,40166961,0.101,397837215,4.3727395626182
2012年09月,南投縣,65436725,0.5105,41967713,0.3274,12309892,0.096,8473337,0.0661,128187667,1.4089463272827
2012年09月,雲林縣,119911840,0.5334,57185395,0.2544,18840787,0.0838,28857498,0.1284,224795520,2.4707901290816
2012年09月,嘉義縣,80438401,0.5403,31933063,0.2145,16611806,0.1116,19884041,0.1336,148867311,1.636242050383
2012年09月,屏東縣,145866949,0.5105,67247677,0.2353,22061190,0.0772,50573902,0.177,285749718,3.1407546850678
2012年09月,台東縣,31911508,0.4928,22153140,0.3421,8329799,0.1286,2366914,0.0365,64761361,0.711810144191
2012年09月,花蓮縣,55029787,0.4658,45729271,0.3871,14858082,0.1258,2528791,0.0214,118145931,1.2985748119267
2012年09月,基隆市,69018061,0.5714,41701714,0.3452,10063755,0.0833,8137,0.0001,120791667,1.3276548327071
2012年09月,新竹市,106941378,0.49,88176410,0.4041,22302185,0.1022,810687,0.0037,218230660,2.3986339255825
2012年09月,嘉義市,49019903,0.4826,43516827,0.4284,8339417,0.0821,697853,0.0069,101574000,1.1164281057351
2012年09月,澎湖縣,18039935,0.5227,11535122,0.3342,4408140,0.1277,532383,0.0154,34515580,0.37937034672011
2012年09月,金門縣,10973403,0.486,6746082,0.2988,4650671,0.206,207043,0.0092,22577199,0.24815227826387
2012年09月,連江縣,1318561,0.3094,1802572,0.4229,1101925,0.2585,39236,0.0092,4262294,0.046848059705299
2012年09月,合計,4639101728,0.5099,3512907575,0.3861,704078542,0.0774,242034952,0.0266,9098122797,100
2012年08月,新北市,838659341,0.5778,535791786,0.3692,74868777,0.0516,2092380,0.0014,1451412284,16.313416704863
2012年08月,台北市,579730724,0.3774,800806685,0.5213,153667620,0.1,2048394,0.0013,1536253423,17.267004372186
2012年08月,桃園市,442351963,0.5274,340274962,0.4057,53333232,0.0636,2815237,0.0034,838775394,9.4275711146647
2012年08月,台中市,522163448,0.4814,472301769,0.4354,73454297,0.0677,16736889,0.0154,1084656403,12.191196174096
2012年08月,台南市,340369390,0.5206,229910285,0.3517,49517771,0.0757,33957178,0.0519,653754624,7.3479959633877
2012年08月,高雄市,458374873,0.4769,392402078,0.4082,87823948,0.0914,22625131,0.0235,961226030,10.803877676807
2012年08月,宜蘭縣,80130373,0.524,52516588,0.3434,12898120,0.0843,7386378,0.0483,152931459,1.7189014075822
2012年08月,新竹縣,110026359,0.5613,71865558,0.3666,12451440,0.0635,1665538,0.0085,196008895,2.2030782137123
2012年08月,苗栗縣,84663887,0.5512,51941173,0.3381,14651311,0.0954,2351514,0.0153,153607885,1.7265042226677
2012年08月,彰化縣,209405499,0.5161,123037154,0.3033,31237459,0.077,42036186,0.1036,405716298,4.5601233406872
2012年08月,南投縣,79898224,0.5305,48099062,0.3194,13367628,0.0888,9243777,0.0614,150608691,1.6927942272101
2012年08月,雲林縣,110712339,0.5161,54076050,0.2521,17842520,0.0832,31873188,0.1486,214504097,2.4109584560064
2012年08月,嘉義縣,72793716,0.5213,31062957,0.2225,15136535,0.1084,20639154,0.1478,139632362,1.5694237480977
2012年08月,屏東縣,133971271,0.4798,68073032,0.2438,21442274,0.0768,55712436,0.1995,279199013,3.1381089252622
2012年08月,台東縣,34456738,0.4981,23655347,0.3419,8557205,0.1237,2512581,0.0363,69181871,0.77758242953186
2012年08月,花蓮縣,58426397,0.479,46144729,0.3783,14532003,0.1191,2873275,0.0236,121976404,1.370976343902
2012年08月,基隆市,75842493,0.5907,42349993,0.3299,10182928,0.0793,8264,0.0001,128383678,1.4429920846095
2012年08月,新竹市,95606493,0.4568,89895422,0.4295,22917213,0.1095,889026,0.0042,209308154,2.3525576940258
2012年08月,嘉義市,47324853,0.479,42529058,0.4305,8207003,0.0831,738250,0.0075,98799164,1.110471469886
2012年08月,澎湖縣,14064393,0.4979,8705144,0.3082,4880393,0.1728,595352,0.0211,28245282,0.31746806906064
2012年08月,金門縣,7886239,0.4176,5695475,0.3016,5102679,0.2702,198455,0.0105,18882848,0.21223726117961
2012年08月,連江縣,1243882,0.3124,1715868,0.4309,984722,0.2473,37855,0.0095,3982327,0.044760100573896
2012年08月,合計,4398102895,0.4943,3532850175,0.3971,707057078,0.0795,259036438,0.0291,8897046586,100
2012年07月,新北市,725058327,0.5358,554198189,0.4095,71999453,0.0532,1966509,0.0015,1353222478,16.141452935795
2012年07月,台北市,500122870,0.3422,805283236,0.551,154146854,0.1055,1903578,0.0013,1461456538,17.432486017156
2012年07月,桃園市,314194692,0.4523,322578631,0.4644,55159318,0.0794,2667459,0.0038,694600100,8.2853004628765
2012年07月,台中市,459207626,0.4556,460761737,0.4572,71743421,0.0712,16116133,0.016,1007828917,12.021543608359
2012年07月,台南市,312926497,0.5044,225979113,0.3642,49982012,0.0806,31561714,0.0509,620449336,7.4008183568534
2012年07月,高雄市,544671444,0.5212,388335691,0.3716,91067191,0.0871,20926725,0.02,1045001051,12.464938734614
2012年07月,宜蘭縣,64979512,0.455,57586964,0.4033,13317807,0.0933,6918160,0.0484,142802443,1.7033702515848
2012年07月,新竹縣,79467364,0.5194,59837595,0.3911,12120982,0.0792,1575370,0.0103,153001311,1.8250239711296
2012年07月,苗栗縣,84798846,0.5448,53859044,0.346,14555909,0.0935,2445667,0.0157,155659466,1.8567308667259
2012年07月,彰化縣,184462040,0.5087,109282743,0.3014,30026644,0.0828,38839390,0.1071,362610817,4.325279495258
2012年07月,南投縣,59648211,0.4891,42056602,0.3448,12152721,0.0996,8105039,0.0665,121962573,1.4547889678255
2012年07月,雲林縣,107298335,0.505,56839380,0.2675,18540597,0.0873,29776058,0.1402,212454370,2.5341895143711
2012年07月,嘉義縣,74185234,0.5184,32671053,0.2283,16378080,0.1144,19873256,0.1389,143107623,1.707010487161
2012年07月,屏東縣,139688916,0.4985,68590383,0.2448,21794495,0.0778,50158146,0.179,280231940,3.3426511487614
2012年07月,台東縣,27099898,0.4495,22417437,0.3719,8508471,0.1411,2260317,0.0375,60286123,0.71910246312508
2012年07月,花蓮縣,46039135,0.4196,46197986,0.4211,14934562,0.1361,2548742,0.0232,109720425,1.3087626794749
2012年07月,基隆市,53637898,0.5147,40571067,0.3893,9994656,0.0959,10602,0.0001,104214223,1.2430838263055
2012年07月,新竹市,87656948,0.4366,88841508,0.4425,23459045,0.1168,812342,0.004,200769843,2.3948146179932
2012年07月,嘉義市,45802381,0.4557,45508307,0.4528,8446310,0.084,753038,0.0075,100510036,1.198899694651
2012年07月,澎湖縣,15047094,0.4817,11228655,0.3595,4433606,0.1419,525329,0.0168,31234684,0.37257227835556
2012年07月,金門縣,8180010,0.4321,6061065,0.3202,4521747,0.2389,167487,0.0088,18930309,0.22580373645223
2012年07月,連江縣,931898,0.2687,1512138,0.4359,995686,0.287,29035,0.0084,3468757,0.041375885171491
2012年07月,合計,3935105176,0.4694,3500198524,0.4175,708279567,0.0845,239940096,0.0286,8383523363,100
2012年06月,合計,3281148709,0.4424,3164157826,0.4266,746944664,0.1007,224207916,0.0302,7416459115,100
2012年06月,新北市,591492604,0.5268,455141087,0.4053,74327173,0.0662,1901548,0.0017,1122862412,15.054627938917
2012年06月,台北市,406504041,0.3288,683961930,0.5533,144008561,0.1165,1710582,0.0014,1236185114,16.573986942665
2012年06月,桃園市,325210864,0.4852,287968579,0.4296,54792316,0.0817,2278780,0.0034,670250539,8.9862946543298
2012年06月,台中市,424171961,0.4509,427992686,0.4549,74043642,0.0787,14584429,0.0155,940792718,12.613552814459
2012年06月,台南市,293023618,0.4954,215787110,0.3648,52347872,0.0885,30296644,0.0512,591455244,7.929857252129
2012年06月,高雄市,398679161,0.4544,365254131,0.4163,92820680,0.1058,20653208,0.0235,877407180,11.763719672749
2012年06月,宜蘭縣,56998794,0.4818,42518137,0.3594,12564813,0.1062,6229521,0.0527,118311265,1.5862424964294
2012年06月,新竹縣,81231349,0.5179,61585764,0.3927,12669973,0.0808,1356656,0.0086,156843742,2.1028615395111
2012年06月,苗栗縣,62799609,0.5039,45297186,0.3635,14651211,0.1176,1876028,0.0151,124624034,1.6708801043355
2012年06月,彰化縣,168162770,0.4842,110721792,0.3188,31329158,0.0902,37067005,0.1067,347280725,4.6561199745925
2012年06月,南投縣,69115031,0.5178,42970704,0.3219,13564682,0.1016,7831547,0.0587,133481964,1.7896416186883
2012年06月,雲林縣,95900865,0.502,48665097,0.2547,18010546,0.0943,28479612,0.1491,191056120,2.5615594317829
2012年06月,嘉義縣,64156498,0.4967,29291242,0.2268,15804146,0.1224,19907913,0.1541,129159799,1.731692768259
2012年06月,屏東縣,119361333,0.463,64110582,0.2487,21825967,0.0847,52525757,0.2037,257823639,3.456736032413
2012年06月,台東縣,28529719,0.4854,19969782,0.3398,8162642,0.1389,2108098,0.0359,58770241,0.7879541631103
2012年06月,花蓮縣,44933800,0.4444,39061995,0.3863,14951124,0.1479,2169641,0.0215,101116560,1.3557067838363
2012年06月,基隆市,54201571,0.546,35132413,0.3539,9917990,0.0999,10828,0.0001,99262802,1.3308527708419
2012年06月,新竹市,69853484,0.4078,77213131,0.4508,23424309,0.1368,785497,0.0046,171276421,2.2963657571114
2012年06月,嘉義市,40158338,0.4472,40374807,0.4496,8555853,0.0953,717153,0.008,89806151,1.204063984583
2012年06月,澎湖縣,11277651,0.4828,7093677,0.3037,4567854,0.1955,421231,0.018,23360413,0.3132016197675
2012年06月,金門縣,5438400,0.3844,4266430,0.3015,4308128,0.3045,135563,0.0096,14148521,0.18969440713717
2012年06月,連江縣,1096388,0.3312,1339547,0.4046,852262,0.2574,22466,0.0068,3310663,0.044387272352776
2012年06月,合計,3412297849,0.4575,3105717809,0.4164,707500902,0.0949,233069707,0.0312,7458586267,100
2012年05月,新北市,582111649,0.51,481384393,0.4218,76062161,0.0666,1824992,0.0016,1141383195,15.389867014726
2012年05月,台北市,394404274,0.3116,716895738,0.5664,152518636,0.1205,1898736,0.0015,1265717384,17.066329961154
2012年05月,桃園市,277455827,0.4448,286457612,0.4593,57664588,0.0925,2157169,0.0035,623735196,8.4101481087987
2012年05月,台中市,383177977,0.4254,424674054,0.4715,78472592,0.0871,14365286,0.0159,900689909,12.144473461444
2012年05月,台南市,264154630,0.47,212681810,0.3784,56856052,0.1012,28377165,0.0505,562069657,7.5786793709035
2012年05月,高雄市,450134376,0.4764,372307695,0.394,101593103,0.1075,20809744,0.022,944844918,12.73983855839
2012年05月,宜蘭縣,54563343,0.449,47897172,0.3942,13221607,0.1088,5837295,0.048,121519417,1.6385099023094
2012年05月,新竹縣,68504327,0.5046,52986054,0.3903,12931390,0.0953,1330948,0.0098,135752719,1.8304249628429
2012年05月,苗栗縣,69420580,0.518,47886899,0.3573,15000632,0.1119,1718011,0.0128,134026122,1.8071443517962
2012年05月,彰化縣,158904188,0.4896,100392627,0.3093,31421792,0.0968,33817938,0.1042,324536545,4.3758960976892
2012年05月,南投縣,54999747,0.4794,39214776,0.3418,12925890,0.1127,7592767,0.0662,114733180,1.5470075169423
2012年05月,雲林縣,95159223,0.4901,52575811,0.2708,19395391,0.0999,27023138,0.1392,194153563,2.6178741093215
2012年05月,嘉義縣,65025826,0.496,30213971,0.2305,17536062,0.1338,18328293,0.1398,131104152,1.7677459009359
2012年05月,屏東縣,121848583,0.4622,65181314,0.2472,23925473,0.0907,52699978,0.1999,263655348,3.5550030535023
2012年05月,台東縣,24807686,0.4468,20082335,0.3617,8450847,0.1522,2183339,0.0393,55524207,0.7486619441844
2012年05月,花蓮縣,39842248,0.4039,41055419,0.4162,15619914,0.1583,2129260,0.0216,98646841,1.3301069886637
2012年05月,基隆市,46470482,0.5064,35233441,0.3839,10059602,0.1096,11177,0.0001,91774702,1.2374463416698
2012年05月,新竹市,71603144,0.4032,80121769,0.4512,25095661,0.1413,754946,0.0043,177575520,2.3943436786545
2012年05月,嘉義市,37750587,0.4247,41488940,0.4668,8908077,0.1002,730471,0.0082,88878075,1.1983896037429
2012年05月,澎湖縣,12767122,0.4734,9408698,0.3489,4372453,0.1621,420637,0.0156,26968910,0.3636359289766
2012年05月,金門縣,7005451,0.4439,4621569,0.2928,3979066,0.2521,176727,0.0112,15782813,0.21280792835598
2012年05月,連江縣,1037439,0.3063,1395729,0.4121,933675,0.2757,19899,0.0059,3386742,0.045665214996604
2012年04月,新北市,572473347,0.5555,389020888,0.3775,67316784,0.0653,1724841,0.0017,1030535860,15.290921443952
2012年04月,台北市,377631720,0.3468,585523644,0.5376,124366081,0.1142,1525472,0.0014,1089046917,16.159098875633
2012年04月,桃園市,341691456,0.533,247234181,0.3856,50021499,0.078,2150390,0.0034,641097526,9.5124995533663
2012年04月,台中市,389919609,0.4633,369450358,0.4389,69242549,0.0823,13073513,0.0155,841686029,12.488798740018
2012年04月,台南市,252241681,0.4908,185565534,0.3611,50525091,0.0983,25594313,0.0498,513926619,7.6255585701645
2012年04月,高雄市,331801270,0.4346,322675938,0.4227,88024125,0.1153,20926576,0.0274,763427909,11.327617638303
2012年04月,宜蘭縣,57346060,0.5105,37626633,0.3349,11904740,0.106,5460820,0.0486,112338253,1.6668565049001
2012年04月,新竹縣,81546913,0.5551,52373171,0.3565,11757047,0.08,1222279,0.0083,146899410,2.1796692630113
2012年04月,苗栗縣,60896796,0.5342,38278789,0.3358,13289548,0.1166,1538267,0.0135,114003400,1.6915636819697
2012年04月,彰化縣,160284599,0.5051,95026462,0.2994,28736053,0.0905,33311879,0.105,317358993,4.7089204945228
2012年04月,南投縣,66200628,0.5306,38356173,0.3075,12445888,0.0998,7752321,0.0621,124755010,1.8510943012206
2012年04月,雲林縣,91831057,0.5164,41683463,0.2344,17234824,0.0969,27079885,0.1523,177829229,2.638600825669
2012年04月,嘉義縣,59400978,0.506,25238860,0.215,14871747,0.1267,17885722,0.1524,117397307,1.741921915331
2012年04月,屏東縣,105363075,0.4439,56170957,0.2367,21138833,0.0891,54685857,0.2304,237358722,3.5218896430628
2012年04月,台東縣,26806208,0.4997,17079425,0.3184,7686284,0.1433,2076640,0.0387,53648557,0.79602845714499
2012年04月,花蓮縣,43927249,0.4639,34930426,0.3689,13857004,0.1464,1967815,0.0208,94682494,1.4048832593477
2012年04月,基隆市,57124648,0.5914,30290235,0.3136,9157897,0.0948,12542,0.0001,96585322,1.4331171079683
2012年04月,新竹市,66638432,0.4382,64623337,0.425,20117307,0.1323,693672,0.0046,152072748,2.2564304006208
2012年04月,嘉義市,35692393,0.4579,33792018,0.4335,7744594,0.0994,713638,0.0092,77942643,1.1565001059226
2012年04月,澎湖縣,10627752,0.5229,5216171,0.2566,4116129,0.2025,366391,0.018,20326443,0.30160041509663
2012年04月,金門縣,5747987,0.4332,3599651,0.2713,3760834,0.2834,160507,0.0121,13268979,0.19688292606377
2012年04月,連江縣,1287800,0.3857,1179405,0.3532,856256,0.2564,15697,0.0047,3339158,0.049545876712086
2012年04月,合計,3196481658,0.4743,2674935719,0.3969,648171114,0.0962,219939037,0.0326,6739527528,100
2012年03月,新北市,611098608,0.5556,418850955,0.3808,68185451,0.062,1662678,0.0015,1099797692,15.902715791757
2012年03月,台北市,408410509,0.3508,623454689,0.5356,130583099,0.1122,1639016,0.0014,1164087313,16.832322735434
2012年03月,桃園市,307161914,0.5062,245972892,0.4054,51626528,0.0851,1995191,0.0033,606756525,8.7735013830791
2012年03月,台中市,388810286,0.4698,359344854,0.4342,67025484,0.081,12405530,0.015,827586154,11.966625767619
2012年03月,台南市,257212070,0.5103,173971367,0.3452,49677459,0.0986,23179758,0.046,504040654,7.2882634018598
2012年03月,高雄市,420210913,0.4965,317317986,0.375,88415987,0.1045,20319750,0.024,846264636,12.23671052305
2012年03月,宜蘭縣,59590694,0.4936,43661619,0.3616,12660733,0.1049,4815906,0.0399,120728952,1.745701255293
2012年03月,新竹縣,73598693,0.5589,45320610,0.3442,11668903,0.0886,1095160,0.0083,131683366,1.9040985076007
2012年03月,苗栗縣,74058332,0.5701,40922275,0.315,13353165,0.1028,1576619,0.0121,129910391,1.8784618675751
2012年03月,彰化縣,166063685,0.5456,85021119,0.2793,22430185,0.0737,30852051,0.1014,304367040,4.4010480915779
2012年03月,南投縣,57317309,0.518,35060032,0.3168,11692370,0.1057,6585930,0.0595,110655641,1.6000444648848
2012年03月,雲林縣,94296884,0.522,44274524,0.2451,17687934,0.0979,24384482,0.135,180643824,2.6120507557932
2012年03月,嘉義縣,65667618,0.5356,25210631,0.2056,15570396,0.127,16166402,0.1318,122615047,1.7729735736106
2012年03月,屏東縣,115891903,0.476,55652638,0.2286,21922744,0.09,49999013,0.2054,243466298,3.5204432325407
2012年03月,台東縣,24848499,0.4754,17367180,0.3323,7839785,0.15,2208403,0.0423,52263867,0.75571846451847
2012年03月,花蓮縣,41041729,0.4319,37322557,0.3928,14707920,0.1548,1947391,0.0205,95019597,1.3739523702677
2012年03月,基隆市,52268926,0.5654,30951666,0.3348,9219942,0.0997,12131,0.0001,92452665,1.3368353710689
2012年03月,新竹市,72026602,0.4515,66361959,0.416,20508247,0.1285,641112,0.004,159537920,2.306866270245
2012年03月,嘉義市,37932036,0.4758,33702265,0.4228,7459820,0.0936,624990,0.0078,79719111,1.1527123348469
2012年03月,澎湖縣,13575286,0.55,6923585,0.2805,3842954,0.1557,342180,0.0139,24684005,0.35692265856957
2012年03月,金門縣,8131823,0.5048,4062083,0.2522,3777247,0.2345,138275,0.0086,16109428,0.23293707280464
2012年03月,連江縣,1080579,0.3183,1333490,0.3928,963087,0.2837,18087,0.0053,3395243,0.049094106003046
2012年03月,合計,3350294898,0.4844,2712060976,0.3922,650819440,0.0941,202610055,0.0293,6915785369,100
2012年02月,新北市,580432666,0.5882,349370363,0.354,55438500,0.0562,1564491,0.0016,986806020,15.986860218591
2012年02月,台北市,382645849,0.3959,488581968,0.5055,94196354,0.0975,1123607,0.0012,966547778,15.658664325411
2012年02月,桃園市,344837570,0.5749,213338008,0.3557,39617173,0.0661,1976996,0.0033,599769747,9.7166362124832
2012年02月,台中市,384668696,0.5046,314977489,0.4132,52308116,0.0686,10323884,0.0135,762278185,12.349372160575
2012年02月,台南市,251103184,0.5384,152544633,0.3271,40066905,0.0859,22683424,0.0486,466398146,7.5559348191976
2012年02月,高雄市,324861252,0.4821,262475453,0.3895,66149171,0.0982,20427124,0.0303,673913000,10.917802194286
